UniqueCount	AmbigCount
994	10
604	0
1707	4
108	0
92	0
22	0
58	0
8	0
198	0
771	2
8	0
17	0
97	3
1	0
598	2
13	0
95	2
556	3
47	0
254	0
86	0
0	0
6	2
1	0
4	3
28	0
122	251
2	5
511	1
19	0
155	0
2677	3
33	0
138	0
8	0
750	3
51	0
0	0
42	0
45	0
314	0
90	0
243	0
30	0
48	0
12	0
28	0
121	0
1	3
1	3
228	1
54	0
33	0
0	6
5	0
4	0
26	0
230	0
16	0
12	0
50	0
30	0
44	1
20	0
31	0
247	0
97	0
150	0
33	0
74	0
77	0
160	0
361	0
27	0
33	0
43	0
94	0
40	0
41	12
36	29
30	0
594	2
54	0
73	0
29	0
1	8
102	0
65	356
15	0
28	0
0	6
4	6
33	0
1764	1
91	0
24	0
36	0
591	2
91	0
64	0
5	0
21	0
86	1
8	4
44	0
616	20
651	0
53	1
36	1
0	0
36	0
91	0
2317	3
26	1
69	0
3	44
35	0
167	1
49	0
25	0
8	0
334	198
44	0
21	0
22	6
37	1
49	0
691	2
10	0
83	0
10	0
22	0
47	0
1489	4
22	0
10	0
10	0
386	0
21	0
36	0
43	0
65	0
16	0
14	0
106	0
65	0
39	0
53	0
55	0
23	0
106	1
61	0
42	0
968	4
10	0
20	0
109	0
183	531
72	528
22	0
21	0
2	0
115	1
23	1
18	0
56	0
43	0
69	0
107	0
32	84
82	1
2276	7
39	0
74	0
23	0
498	0
22	0
64	0
33	0
12	0
167	0
597	0
57	0
178	0
31	0
32	0
15	0
114	0
37	0
66	1
332	1
42	3
0	0
21	1
89	0
0	0
33	0
6	0
21	0
37	0
3	0
50	0
180	0
26	0
15	0
3	11
1	9
26	0
7	0
49	1
0	0
385	0
21	0
18	0
320	0
98	0
1146	3
172	0
40	0
9	0
23	0
15	0
88	0
3	0
58	0
6	16
16	0
3932	6
59	0
19	0
0	0
261	4
141	0
18	1
8	0
1	0
108	25
51	0
39	10
22	36
87	0
60	0
14	0
14	0
0	6
1	6
25	0
22	0
374	0
7	0
8	0
1	6
38	0
39	0
2479	1
62	0
34	0
15	0
39	0
496	2
280	2
37	0
56	0
127	0
7	0
11	20
0	0
0	0
33	0
644	2
1000	0
21	0
32	0
19	0
379	801
201	6
31	0
21	0
0	0
44	0
41	0
111	0
98	0
139	0
66	0
36	52
93	0
85	0
277	297
39	571
71	571
220	1
36	0
44	0
153	0
90	0
89	0
46	0
71	0
32	0
17	0
13	0
5	0
34	1
2857	4
57	0
17	0
38	0
21	0
79	3
3	1
16	0
111	0
60	4
29	0
199	0
3	0
0	0
16	0
20	0
71	0
38	0
97	0
12	0
78	0
102	0
37	0
36	0
156	193
208	195
181	0
36	0
0	0
85	0
25	0
43	2
20	0
32	0
23	1
37	0
0	0
9	1
999	3
21	0
24	0
74	0
23	0
38	0
72	0
3	0
130	1
28	0
98	0
24	0
25	3
4	1
85	0
2	0
5	0
64	0
24	0
39	0
223	0
3137	9
12	0
74	0
39	0
38330	83
111	1
2	0
12	0
20	9
40	0
70	0
241	0
62	0
19	0
29	0
74	0
7	0
29	0
20	77
24	0
0	2
218	1
219	1
2	57
20	57
17	0
9	0
0	0
36	0
90	0
20	0
93	0
32	0
129	0
1010	1
150	1
45	0
33	0
58	0
50	0
15	0
21	0
10	0
7	0
43	0
12	0
128	16
245	16
90	0
754	1
43	0
11404	31
4	0
10	0
56	1
35	1
49	0
34	0
607	4
41	0
0	0
289	6
0	0
70	0
7	0
12	0
105	0
25	0
10	0
18	0
143	0
8	0
16	0
78	0
322	1559
13	0
11	0
33	0
27	769
0	0
8	0
4	0
5	0
70	0
6	0
1521	1
15	0
31	0
37	0
43	0
28	0
3	0
41	0
411	2
8	0
29	0
78	0
68	1
22	0
46	0
32	0
34	1
18	0
34	0
1954	37
50	0
33	0
17	0
72	0
28	0
39	0
202	0
25	0
1	0
29	0
2	0
2	0
0	1
0	2
576	2
5	0
73	0
52	0
19	0
28	0
0	0
12	2
2	1
172	0
396	3
49	0
0	0
112	0
73	0
0	2
0	0
10	28
17	28
42	1
44	7
1246	6
32	0
273	0
4	0
0	0
2295	7
40	0
0	11
1	11
13	0
49	0
9	0
36	0
783	0
843	2
21	0
44	0
59	0
433	0
47	0
9	0
5	0
379	66
6	67
3	0
37	0
26	0
7	0
28	0
11	0
9	47
1457	1
26	0
22	0
55	0
79	0
25	0
4	0
165	0
58	0
5	0
432	1
59	43
42	0
22	0
246	0
389	3
20	0
15	0
56	0
226	0
23	0
113	69
111	0
31	0
50	44
27	0
43	0
59	0
85	0
8	0
31	176
31	0
66	0
19	0
19	0
13	0
40	0
0	0
1	0
219	0
178	24
8	10
0	0
6	0
3	2
1	2
21	0
82	0
30	0
0	2
272	0
37	0
0	0
49	0
185	1
176	0
31	0
1	0
90	0
21	0
1	0
2	0
39	0
324	1
15	4
10	0
162	0
43	0
48	0
32	0
1515	4
69	2
1153	47
2689	819
1910	9
19	0
36	0
28	0
190	1
42	0
9	0
17	0
899	8
2	21
54	1
1	0
256	0
42	0
52	0
0	5
62	0
21	0
1	0
0	0
508	1
124	0
17	0
77	0
14	7
39	0
10	0
1	5
103	0
4	0
293	0
1	0
3	0
36	0
12	2
56	0
8	246
15	1
22	0
54	1
59	0
10	0
1	0
71	0
8	0
10	0
8	0
75	0
27	0
101	0
78	1
111	0
58	0
26	0
36	0
21	0
20	0
191	0
31	0
4	0
24	0
765	0
16	0
1088	2
97	0
9	0
38	0
50	0
30	0
0	0
64	0
10	0
38	0
1	0
22	0
8	1
52	0
32	1
7	0
41	0
369	7
155	1
14	0
3	0
26	7
13	0
2	0
0	0
22	0
210	1
57	0
2	0
33	1
13	0
92	0
26	0
1185	5
49	3
0	0
24	0
415	1
0	3
0	1
81	0
14	0
6	0
33	0
1990	3
6933	22
9	0
850	0
6	0
9	0
61	0
1	2
0	0
0	0
0	30
1	30
122	1
29	0
692	0
72	0
55	0
35	0
3	1
1	1
4	24
7	0
2253	1
4	0
94	0
0	34
2	0
2	0
936	4
292	160
132	0
174	0
2	0
48	0
3	0
83	0
20	0
311	0
955	3
2	0
62	0
37	0
6022	10
147	0
403	0
369	5
13	0
28	0
376	0
54	0
10	0
33	0
514	0
10	0
67	0
15	0
7	1
44	0
90	36
215	16
3	1
59	0
52	0
20	0
5	0
4	0
0	0
555	6
20	0
1	0
1444	3
599	0
26	0
31	0
65	0
42	0
6	2
7	2
3	0
1	0
43	0
10	0
419	1
15	0
93	0
672	0
8	0
26	0
1	3
3	2
8	0
10	0
52	0
75	0
213	0
19	6
0	6
0	1
31	0
15	0
1	0
28	0
33	0
7	0
6	20
188	0
5	0
6	2
68	0
181	0
17	51
3	57
63	0
25	0
19	0
110	0
135	0
1	0
229	4
36	2
23	0
8	33
4	33
6	1
300	0
29	0
1	0
1	0
27	0
41	16077
30	0
85	0
69	1
641	1
98	25
1	0
154	0
0	0
0	0
31	0
0	0
141	0
203	0
0	0
59	0
2691	6
47	2
7	1
4	0
1	1
77	0
7	0
3	0
89	0
343	0
38	0
2934	1
26	0
230	92
10	92
2	1
35	1
9	0
3	0
148	0
403	0
17	0
57	0
50	0
42	0
28	0
27	0
299	1
121	0
35	0
19	92
36	92
131	0
2	0
23	0
33	0
1183	6882
3	0
2	0
2	2
0	2
14	0
0	0
17	0
154	1
18	0
11	0
43	0
28	0
152	0
67	0
20	0
8	0
75	0
2	2
142	0
13	41
2	41
13	0
35	0
9	0
60	0
11	0
7	0
2	0
40	1
23	0
0	2
1	2
131	2
955	2
16	0
93	245
606	3
150	0
49	171
0	41
868	14
38	1
0	0
987	1
0	2
305	2
90	1
50	0
18	41
21	41
0	0
60	0
0	0
2	0
62	0
24	0
13	163
4	2
1	10
0	0
2	0
64	0
258	433
4	402
3	0
13	0
50	0
178	0
193	0
263	0
249	0
237	0
46	0
27	0
185	3
105	0
154	1
59	0
78	1
4	0
318	0
217	1
23	0
0	0
245	0
7	0
19	0
9	0
19	0
17	0
7	0
1279	0
9	0
18	0
573	0
15	0
0	0
16	0
568	2
253	4
6	35
27	0
276	0
60	0
20	0
1094	1
44	0
465	3
22	0
496	0
14	0
39	0
96	43
39	0
3	0
338	0
49	0
53	1
2	0
791	3
0	0
481	4
26	0
67	0
90	0
314	4
1	0
7896	11
4	0
0	0
2	0
192	1
24	0
96	5
11	0
337	0
327	0
1216	1
733	3
199	0
4	0
17	2
18	0
3	0
69	0
1223	0
6	0
0	2
1246	2
121	0
58	0
365	3
56	0
283	0
411	2
87	0
1141	3
1085	6
699	2
4	0
54	1
15	0
357	0
198	0
1	0
21	0
4	0
9	0
287	0
461	1
77	73
13	73
61	0
20	0
11	1
6	0
0	0
0	2
2	3
33	3
214	1
157	217
67	217
51	0
171	0
128	2
20	0
235	0
24	0
2	62
10	62
18	0
75	1
0	0
35	0
0	187
0	6
0	6
182	1
9	2
3	0
0	0
43	204
24	204
89	8
47	0
17	1
74	0
1	0
1	0
5	0
143	0
70	1
152	39
148	39
4	0
20	0
0	2
123	0
34	0
86	1
1	0
26	32
100	0
70	0
47	0
41	0
18	0
1	0
493	2
44	0
98	0
53	0
1	0
2	0
749	1
12	5
951	5
5	14
0	0
1	0
4	1
445	0
115	1
14	2
15	0
