UniqueCount	AmbigCount
1285	10
474	1
1667	2
168	1
234	0
32	0
87	2
0	0
402	0
666	0
25	0
36	0
239	1
0	0
1384	6
54	0
34	3
528	2
142	0
471	3
132	0
2	2
13	2
11	0
5	4
32	2
53	360
14	2
729	3
56	0
223	2
167	2
75	0
316	0
10	0
1259	2
115	1
31	0
122	0
93	0
227	1
97	0
279	2
68	2
78	1
30	0
55	1
197	1
15	12
1	12
611	2
88	0
65	0
3	3
1	0
11	0
56	0
776	6
46	0
22	0
107	0
53	0
104	0
70	0
73	0
185	2
206	0
244	0
63	0
137	0
189	1
412	1
714	1
46	1
68	0
53	0
132	1
108	0
104	45
97	73
94	0
333	0
99	0
133	1
48	1
0	17
155	0
37	287
38	0
100	0
3	10
16	12
72	1
1328	3
221	1
50	0
74	0
1254	2
236	0
152	1
15	0
41	0
178	0
15	6
62	0
561	2
1353	3
100	1
67	1
2	0
167	0
114	0
1433	5
42	0
175	0
0	9
58	0
33	0
87	0
74	1
22	0
242	163
73	0
65	0
51	9
104	0
130	0
1315	2
10	0
206	0
23	0
33	0
97	0
1184	7
1	0
41	0
37	0
401	2
13	0
108	0
100	0
89	0
90	0
24	0
196	0
185	1
86	0
76	0
71	0
49	0
270	1
111	1
127	0
778	2
0	0
38	1
216	0
47	106
3	105
63	0
39	1
1	0
97	1
40	0
36	0
139	0
76	0
127	0
195	0
27	99
204	0
1955	3
106	1
113	0
51	0
620	0
39	0
154	0
69	2
33	0
349	2
1072	4
133	1
232	0
102	0
88	1
47	0
551	0
64	0
122	0
1377	5
58	177
1	1
52	0
158	0
1	0
57	1
13	0
54	0
94	0
7	0
61	0
338	4
43	0
48	2
7	20
1	16
246	0
13	0
24	0
1	0
1022	3
42	0
34	0
725	1
216	1
1424	3
146	0
88	2
22	0
23	0
31	0
91	0
1	0
86	0
5	12
43	0
8063	20
139	1
39	0
19	0
158	3
315	0
0	0
16	2
0	0
84	10
148	1
121	23
93	75
116	1
115	0
44	0
25	0
2	29
3	29
59	1
51	1
868	0
25	0
102	0
7	9
78	0
70	0
4475	3
136	0
203	0
32	0
106	0
517	1
380	0
3	0
103	0
278	0
38	0
2	9
3	0
1	0
56	1
1067	3
735	4
0	0
43	0
30	1
253	4
254	17
33	0
30	1
11	0
53	1
84	0
236	0
133	1
212	0
186	0
50	48
170	2
146	3
292	384
29	429
88	430
444	2
93	0
76	0
563	0
179	0
119	0
97	0
113	1
108	0
30	0
33	0
10	0
84	0
3085	8
104	0
43	0
40	0
49	0
207	1
8	0
44	0
174	0
211	2
80	0
302	0
5	0
4	0
29	2
46	1
124	0
97	0
121	0
29	0
64	0
252	0
74	0
66	0
169	226
279	228
257	0
48	0
9	0
145	3
77	0
90	0
44	0
0	0
79	0
168	0
25	0
13	0
197	0
30	0
45	0
183	0
49	1
64	0
119	1
20	0
353	1
76	0
218	0
96	0
41	9
11	0
167	0
29	1
11	0
142	0
50	0
101	0
386	2
3945	7
27	0
93	0
120	0
47751	116
86	0
2	0
7	0
13	10
100	0
158	0
405	2
108	0
35	0
59	0
206	2
9	0
62	0
45	184
32	0
0	5
529	0
442	1
0	112
47	113
45	0
24	0
0	0
131	0
20	0
81	0
213	0
59	0
279	0
1456	1
205	3
123	0
52	0
59	0
63	0
32	0
46	1
2	0
4	0
83	0
20	0
176	9
43	9
184	1
942	2
60	0
5204	15
5	0
26	0
3	0
95	0
117	0
90	0
651	4
150	0
18	0
676	2
10	0
124	1
20	0
26	0
237	0
64	0
4	0
41	0
166	0
155	0
16	0
195	2
465	1194
40	0
29	0
49	0
74	1036
0	0
30	0
9	1
0	0
85	2
0	0
949	3
54	0
52	0
51	1
92	0
69	0
6	0
81	0
335	0
10	0
44	1
170	0
162	1
42	0
92	0
82	0
65	0
39	0
50	0
1892	71
81	0
59	0
29	0
47	0
44	2
71	0
396	0
49	0
7	0
61	0
1	0
1	0
3	3
0	0
709	4
0	0
138	1
167	0
38	0
78	2
1	0
10	0
1	0
254	0
600	10
132	0
19	0
108	0
146	11
0	3
0	2
15	38
26	38
78	0
34	1
2168	8
54	0
616	0
2	0
5	0
3107	6
78	0
0	13
1	13
43	0
89	0
15	0
105	0
598	1
992	2
56	0
2	0
67	0
978	3
23	0
27	0
17	0
533	18
8	18
2	0
71	0
83	0
18	0
53	0
22	0
1	51
1173	1
58	0
53	0
113	0
126	0
76	0
13	0
296	0
101	0
0	0
721	1
1	1
95	0
53	0
661	2
635	0
44	0
21	0
92	1
441	3
36	1
214	1
136	0
35	0
64	65
76	0
66	1
67	0
73	0
18	0
21	130
36	0
126	0
50	0
45	0
0	0
65	0
0	0
50	0
240	0
171	4
14	42
1	0
2	0
5	5
3	5
55	0
163	1
53	0
1	1
631	2
89	0
6	0
92	1
419	4
761	3
64	0
11	0
170	1
28	0
10	0
11	4
170	0
469	2
27	1
0	0
493	3
57	0
91	0
63	0
1186	2
29	0
819	41
1636	574
1501	15
20	0
97	0
82	0
431	1
2	0
19	0
30	0
682	1
0	40
149	0
5	10
275	3
77	0
130	0
6	17
85	0
71	0
1	1
0	1
563	1
232	1
35	0
100	0
5	1
29	0
4	0
0	9
117	0
62	0
671	1
20	0
9	0
64	1
30	0
156	1
21	198
14	1
25	0
74	0
144	2
42	0
2	0
125	0
8	0
7	0
27	4
154	1
37	0
242	0
203	1
0	0
80	0
40	0
66	1
47	0
28	0
252	0
50	1
10	0
69	0
2149	0
57	0
1074	1
227	2
9	1
77	0
89	0
64	0
1	0
136	0
7	0
70	0
6	0
35	0
1	1
149	0
97	0
13	0
74	0
433	16
345	2
37	0
1	0
46	3
38	0
8	3
0	0
36	0
315	1
125	0
2	0
0	0
72	14
206	1
53	2
1158	3
31	5
26	0
41	0
784	1
0	3
1	8
138	1
8	0
22	0
122	2
1968	13
10614	44
28	0
809	0
