UniqueCount	AmbigCount
5	0
1	0
0	0
0	0
0	0
1	0
0	0
3	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
2	0
1	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	0
0	0
1	0
0	0
0	1
3	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
17	0
1	1
2	0
1	0
0	0
0	4
0	4
0	0
0	0
6	0
2	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
0	2
0	2
0	0
1	0
1	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
36	0
0	0
2	0
2	0
0	4
1	4
4	0
0	0
0	0
0	0
0	0
5	0
3	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
4	0
8	0
0	0
0	0
8	0
2	0
0	0
4	0
3	0
1	0
2	0
0	0
3	0
0	0
2	0
9	0
3	0
2	0
3	0
2	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
3	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	1
0	1
2	0
5	0
0	0
0	8
1	8
3	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
1	0
6	0
0	0
3	0
0	0
0	6
0	6
1	0
1	0
3	0
0	0
0	0
2	0
1	0
2	0
0	0
5	0
2	0
1	0
3	0
1	0
0	0
1	0
0	1
6	0
2	0
0	0
0	0
0	2
0	2
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
8	5
0	5
3	0
0	0
0	0
3	0
0	0
5	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
6	0
7	0
2	0
0	0
2	0
0	0
8	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	2
0	0
0	2
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	4
0	4
3	0
0	1
0	1
3	0
4	0
7	0
4	0
0	0
0	2
0	2
7	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
4	0
0	0
3	0
2	0
0	0
3	0
1	0
12	0
2	0
0	0
0	0
4	0
1	0
0	1
14	0
0	0
4	0
6	0
0	0
0	0
3	0
2	0
2	0
0	0
2	0
0	0
4	0
2	0
12	0
0	0
0	0
0	0
21	0
16	2
0	0
0	0
0	0
0	0
0	0
3	0
8	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
1	0
2	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
12	0
0	0
4	0
2	0
3	1
0	0
1	0
10	0
2	0
1	0
0	2
0	2
10	0
1	0
4	0
0	0
0	0
0	0
0	0
2	0
10	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
1	0
3	0
20	0
2	0
2	0
0	0
0	0
4	0
4	0
2	0
0	0
0	0
3	0
1	0
1	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
1	0
0	0
9	0
8	0
3	0
0	0
0	0
0	0
12	0
3	0
0	0
10	0
5	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
3	0
0	0
4	0
6	0
0	0
0	0
5	0
4	0
1	0
0	0
0	0
1	0
0	0
1	0
2	0
0	0
0	0
0	0
4	0
1	0
7	0
1	0
1	0
1	0
1	0
3	0
0	0
0	9
0	9
6	0
1	0
0	0
3	0
0	0
0	1
0	1
0	4
0	4
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
1	0
0	0
0	0
12	0
1	0
0	0
5	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
2	0
0	2
0	2
0	2
0	0
0	0
6	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
4	0
1	0
1	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
3	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
1	0
1	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
11	0
0	0
2	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
0	7
0	7
0	0
2	0
0	0
8	0
0	0
3	0
0	0
0	1
1	2
0	0
1	0
5	0
0	0
0	0
7	0
0	14
0	14
5	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
2	0
0	0
2	0
2	0
5	0
0	0
4	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
5	0
0	0
0	0
1	0
